"trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"Virus","4","2A",5100,"S2A_776888046",776888046,1147,0.518308631211857,1105,-0.373119636488273,6.17598066243977,-0.0604146380764209,0.951825400453946,0.0214427097812257,-0.00978219352982148,0.161917605422838,5.55933917110248e-06,0
"Virus","4","2A",5101,"S2A_776888047",776888047,1147,0.518308631211857,1105,-0.373119636488273,6.17598066243977,-0.0604146380764209,0.951825400453946,0.0214427097812257,-0.00978219352982148,0.161917605422838,5.55933917110248e-06,0
"Virus","4","2A",5102,"S2A_776888051",776888051,1147,0.517872711421098,1106,-0.19884521757675,6.17715152590112,-0.0321904387067376,0.974320181035924,0.0112983018412631,-0.0052112107938038,0.161886914349915,1.57831108088944e-06,0
"Virus","4","2A",5103,"S2A_776909230",776909230,1147,0.279860505666957,642,-2.81638969132314,6.77404819956165,-0.415761684646027,0.677584398595851,0.169036602207656,-0.0613756608157779,0.147622215038964,0.000263285984972897,0
"Virus","4","2A",5104,"S2A_777091044",777091044,1147,0.536617262423714,1063,-2.28657348368884,6.13869477831891,-0.372485286573414,0.709531564778054,0.149028279411574,-0.0606782549099825,0.162901078504811,0.000211328008107537,0
"Virus","4","2A",5105,"S2A_777482257",777482257,1147,0.545771578029643,1042,2.98339695753451,6.25929040463571,0.476635012065419,0.63362204724785,0.198169719626428,0.0761484100038587,0.159762518648981,0.000346027565050202,0
"Virus","4","2A",5106,"S2A_777529819",777529819,1147,0.509590235396687,1125,3.93828673872058,6.31969371967204,0.623176836317466,0.533168321751928,0.273135662140836,0.098608708579916,0.158235516523085,0.000591509084233736,0
"Virus","4","2A",5107,"S2A_777530939",777530939,1147,0.536617262423714,1063,-0.58077170665704,6.36799123940064,-0.091201712568892,0.92733231419344,0.0327646063537949,-0.0143218966767102,0.157035391916481,1.26690719212335e-05,0
"Virus","4","2A",5108,"S2A_778159903",778159903,1147,0.573670444638187,978,4.9093830886029,6.6904543627193,0.733789190157111,0.463077229809938,0.334346573381013,0.109677033931499,0.149466679807611,0.000820127611877918,0
"Virus","4","2A",5109,"S2A_778159915",778159915,1147,0.527027027027027,1085,5.4984134818993,6.41742002742682,0.856795013946437,0.391558181762054,0.40720369684787,0.133510820592179,0.155825860817305,0.00111813096699799,0
"Virus","4","2A",5110,"S2A_778238100",778238100,1147,0.522231909328684,1096,4.71240430713804,6.17152295958376,0.763572352885789,0.445122130116026,0.351520813382372,0.123725109326546,0.162034558819408,0.000888053653026872,0
"Virus","4","2A",5111,"S2A_778238105",778238105,1147,0.522231909328684,1096,4.71240430713804,6.17152295958376,0.763572352885789,0.445122130116026,0.351520813382372,0.123725109326546,0.162034558819408,0.000888053653026872,0
"Virus","4","2A",5112,"S2A_778482868",778482868,1147,0.521360069747167,1098,2.21266714239792,6.12738811169332,0.361110982700008,0.718016483428973,0.143865585590465,0.0589339170487462,0.163201674477194,0.00019861873374328,0
"Virus","4","2A",5113,"S2A_778521892",778521892,1147,0.520052310374891,1101,1.86636083549864,6.13256860519702,0.304335908108228,0.760871991038351,0.118688402706357,0.0496261726041385,0.163063809698363,0.000141073424495733,0
"Virus","4","2A",5114,"S2A_778540377",778540377,1147,0.540104620749782,1055,0.463951717241787,6.14462287387133,0.0755053201417195,0.939812664761309,0.0269587067924338,0.0122880316158685,0.162743917816711,8.68348225661548e-06,0
"Virus","4","2A",5115,"S2A_778629634",778629634,1147,0.534001743679163,1069,3.34168950240022,6.32576662287669,0.528266327485942,0.597314499190697,0.223796943076324,0.0835102461060614,0.15808360624364,0.000425054553010631,0
"Virus","4","2A",5116,"S2A_778629646",778629646,1147,0.530514385353095,1077,1.07769403518357,6.29504906561744,0.171197082651788,0.864068801339247,0.0634516755160674,0.0271955120392689,0.158854996931135,4.46407552834058e-05,0
"Virus","4","2A",5117,"S2A_778629649",778629649,1147,0.530514385353095,1077,1.07769403518357,6.29504906561744,0.171197082651788,0.864068801339247,0.0634516755160674,0.0271955120392689,0.158854996931135,4.46407552834058e-05,0
"Virus","4","2A",5118,"S2A_778629650",778629650,1147,0.528770706190061,1081,1.32996227349438,6.29128612148553,0.211397518379015,0.832577093036719,0.0795755421696415,0.0336016379317206,0.158950011283842,6.80673094309319e-05,0
"Virus","4","2A",5119,"S2A_778629651",778629651,1147,0.528770706190061,1081,1.32996227349438,6.29128612148553,0.211397518379015,0.832577093036719,0.0795755421696415,0.0336016379317206,0.158950011283842,6.80673094309319e-05,0
"Virus","4","2A",5120,"S2A_778629666",778629666,1147,0.528770706190061,1081,1.32996227349438,6.29128612148553,0.211397518379015,0.832577093036719,0.0795755421696415,0.0336016379317206,0.158950011283842,6.80673094309319e-05,0
"Virus","4","2A",5121,"S2A_778629686",778629686,1147,0.528770706190061,1081,1.32996227349438,6.29128612148553,0.211397518379015,0.832577093036719,0.0795755421696415,0.0336016379317206,0.158950011283842,6.80673094309319e-05,0
"Virus","4","2A",5122,"S2A_778776833",778776833,1147,0.493025283347864,1131,2.16204174350228,6.2258923751828,0.347266160931476,0.728391370420313,0.137635208128408,0.0557777327336598,0.160619544916344,0.000183680793296829,0
"Virus","4","2A",5123,"S2A_778776875",778776875,1147,0.493025283347864,1131,2.16204174350228,6.2258923751828,0.347266160931476,0.728391370420313,0.137635208128408,0.0557777327336598,0.160619544916344,0.000183680793296829,0
"Virus","4","2A",5124,"S2A_778776881",778776881,1147,0.493025283347864,1131,2.16204174350228,6.2258923751828,0.347266160931476,0.728391370420313,0.137635208128408,0.0557777327336598,0.160619544916344,0.000183680793296829,0
"Virus","4","2A",5125,"S2A_778819181",778819181,1147,0.487794245858762,1119,-0.404941324519792,6.32197219366851,-0.0640530062636692,0.948928020528776,0.0227667290613622,-0.010131807654551,0.158178487561446,6.24910540492358e-06,0
"Virus","4","2A",5126,"S2A_778819199",778819199,1147,0.272449869224063,625,2.5482706162687,6.43652392722135,0.39590789144612,0.692172979211576,0.15978535853562,0.0615095812464467,0.155363362477501,0.000238741067509781,0
"Virus","4","2A",5127,"S2A_778825103",778825103,1147,0.520488230165649,1100,1.71352286005694,6.33600243264249,0.270442266756248,0.786820026914071,0.104124594523443,0.0426834221784629,0.157828222231749,0.000111400707587994,0
"Virus","4","2A",5128,"S2A_778825114",778825114,1147,0.520488230165649,1100,1.71352286005694,6.33600243264249,0.270442266756248,0.786820026914071,0.104124594523443,0.0426834221784629,0.157828222231749,0.000111400707587994,0
"Virus","4","2A",5129,"S2A_778825174",778825174,1147,0.213600697471665,490,-4.77972632229014,6.02196630947642,-0.793715221350302,0.427361236929876,0.36920487232382,-0.131803331430347,0.166058717138015,0.000959551376085127,0
"Virus","4","2A",5130,"S2A_778985661",778985661,1147,0.263731473408893,605,2.7661617311238,6.24827314764427,0.442708195650297,0.657976813672273,0.181789410142287,0.0708528877002132,0.160044219638032,0.000298520347486306,0
"Virus","4","2A",5131,"S2A_779454005",779454005,1147,0.520924149956408,1099,-0.0752084840588793,6.14790639121114,-0.0122331862707596,0.990239572988436,0.00425972192788687,-0.00198981335959308,0.162656998393725,2.27938660554218e-07,0
"Virus","4","2A",5132,"S2A_779510776",779510776,1147,0.510462074978204,1123,2.07971186992074,6.20173358932625,0.335343632544957,0.737365883234552,0.132316960391066,0.0540725633752011,0.161245236609501,0.000171284846757286,0
"Virus","4","2A",5133,"S2A_779510867",779510867,1147,0.524847428073234,1090,-0.558150639122564,6.03900073983382,-0.0924243369339151,0.92636090410425,0.0332197820817467,-0.0153045745340409,0.165590309238398,1.30110247115786e-05,0
"Virus","4","2A",5134,"S2A_779510868",779510868,1147,0.524847428073234,1090,-0.558150639122564,6.03900073983382,-0.0924243369339151,0.92636090410425,0.0332197820817467,-0.0153045745340409,0.165590309238398,1.30110247115786e-05,0
"Virus","4","2A",5135,"S2A_779510870",779510870,1147,0.524847428073234,1090,-0.558150639122564,6.03900073983382,-0.0924243369339151,0.92636090410425,0.0332197820817467,-0.0153045745340409,0.165590309238398,1.30110247115786e-05,0
"Virus","4","2A",5136,"S2A_779758660",779758660,1147,0.523539668700959,1093,4.0041135374586,6.1098435101364,0.655354516169795,0.512239528603218,0.290526910850286,0.107262078821257,0.163670313051549,0.000654171181065991,0
"Virus","4","2A",5137,"S2A_780061625",780061625,1147,0.523975588491718,1092,0.385500071657694,6.1595922129751,0.0625853235617844,0.950096716605902,0.0222321827634961,0.0101606277490171,0.162348409671263,5.96600782001341e-06,0
"Virus","4","2A",5138,"S2A_780061626",780061626,1147,0.523975588491718,1092,0.385500071657694,6.1595922129751,0.0625853235617844,0.950096716605902,0.0222321827634961,0.0101606277490171,0.162348409671263,5.96600782001341e-06,0
"Virus","4","2A",5139,"S2A_780061627",780061627,1147,0.523975588491718,1092,0.385500071657694,6.1595922129751,0.0625853235617844,0.950096716605902,0.0222321827634961,0.0101606277490171,0.162348409671263,5.96600782001341e-06,0
"Virus","4","2A",5140,"S2A_780061653",780061653,1147,0.523975588491718,1092,0.385500071657694,6.1595922129751,0.0625853235617844,0.950096716605902,0.0222321827634961,0.0101606277490171,0.162348409671263,5.96600782001341e-06,0
"Virus","4","2A",5141,"S2A_780077190",780077190,1147,0.47951176983435,1100,0.0326493711338255,6.00173930911774,0.0054399848864187,0.995659541456316,0.00188914003378983,0.000906401395701137,0.166618366525986,4.50748407306486e-08,0
"Virus","4","2A",5142,"S2A_780077192",780077192,1147,0.47951176983435,1100,0.0326493711338255,6.00173930911774,0.0054399848864187,0.995659541456316,0.00188914003378983,0.000906401395701137,0.166618366525986,4.50748407306486e-08,0
"Virus","4","2A",5143,"S2A_780077193",780077193,1147,0.288142981691369,661,-5.71286554667455,6.72740717471858,-0.849192771940927,0.395774034600765,0.402552701790842,-0.126228835253524,0.148645677900689,0.0010983769045366,0
"Virus","4","2A",5144,"S2A_780077196",780077196,1147,0.477332170880558,1095,0.286029462167963,6.00439976954139,0.0476366453178066,0.96200582642855,0.016822297631516,0.00793362320068256,0.166544540400643,3.45637738053612e-06,0
"Virus","4","2A",5145,"S2A_780230075",780230075,1147,0.527027027027027,1085,1.21073117208333,6.31287757139127,0.191787526114893,0.847908642302716,0.0716509381692072,0.0303803652052492,0.158406366778251,5.60246986195922e-05,0
"Virus","4","2A",5146,"S2A_780230093",780230093,1147,0.520488230165649,1100,0.125523948008895,6.35448651666909,0.0197535942014545,0.98423993711416,0.00689901674919643,0.00310860588808189,0.157369127682748,5.94334676849894e-07,0
"Virus","4","2A",5147,"S2A_780659759",780659759,1147,0.315170008718396,723,-0.756294177462376,6.8293815861793,-0.11074123885432,0.911821543203989,0.0400901511293536,-0.0162154123996276,0.14642614230602,1.86791697929091e-05,0
"Virus","4","2A",5148,"S2A_780726717",780726717,1147,0.523975588491718,1092,0.0122800662189853,6.41294987958489,0.00191488573114814,0.998472143173136,0.000664047202846379,0.000298596709330915,0.155934479261006,5.58501752986191e-09,0
"Virus","4","2A",5149,"S2A_780745496",780745496,1147,0.523103748910201,1094,3.10887782141211,6.46044149748964,0.481217548772811,0.630361889793575,0.200410051154071,0.0744867899445881,0.15478818288016,0.000352713211888197,0
"Virus","4","2A",5150,"S2A_780745499",780745499,1147,0.523103748910201,1094,3.10887782141211,6.46044149748964,0.481217548772811,0.630361889793575,0.200410051154071,0.0744867899445881,0.15478818288016,0.000352713211888197,0
"Virus","4","2A",5151,"S2A_780745506",780745506,1147,0.669572798605057,758,3.772043576161,7.05137626597296,0.53493721422346,0.59269327386928,0.227170001288114,0.0758628094780373,0.141816286960262,0.000435857414213405,0
"Virus","4","2A",5152,"S2A_780751059",780751059,1147,0.315605928509154,724,-1.38983065944312,6.88539630586434,-0.201851948341651,0.840032468411942,0.0757039275337963,-0.0293159521071768,0.145234922664988,6.20589903998749e-05,0
"Virus","4","2A",5153,"S2A_781093752",781093752,1147,0.0714908456843941,164,-0.961201391258135,4.07842142330748,-0.235679762215114,0.813681174988188,0.0895457315567088,-0.0577870057439981,0.245192905834883,8.46025390837638e-05,0
"Virus","4","2A",5154,"S2A_781111976",781111976,1147,0.1512641673932,347,2.77274948047801,5.18038501087083,0.535240040008514,0.592483882224154,0.22732345959013,0.103320513607644,0.193035845386306,0.000436351028115374,0
"Virus","4","2A",5155,"S2A_781111977",781111977,1147,0.1512641673932,347,2.77274948047801,5.18038501087083,0.535240040008514,0.592483882224154,0.22732345959013,0.103320513607644,0.193035845386306,0.000436351028115374,0
"Virus","4","2A",5156,"S2A_781211947",781211947,1147,0.19180470793374,440,0.603432325489376,5.48234384687538,0.110068310624715,0.912355199879824,0.0398360483873511,0.0200768710790455,0.182403736053502,1.84528485008893e-05,0
"Virus","4","2A",5157,"S2A_781221348",781221348,1147,0.032258064516129,74,-0.565885139672554,2.08215741041493,-0.271778270385323,0.785792514261683,0.104692112747844,-0.130527244974799,0.480271085652799,0.000112504080747907,0
"Virus","4","2A",5158,"S2A_781230263",781230263,1147,0.206190061028771,473,-1.49813131137657,5.74922073674545,-0.260579890732224,0.794416498917818,0.0999517447310067,-0.0453243844103531,0.173936616071917,0.00010342382840392,0
"Virus","4","2A",5159,"S2A_781230272",781230272,1147,0.206190061028771,473,-1.49813131137657,5.74922073674545,-0.260579890732224,0.794416498917818,0.0999517447310067,-0.0453243844103531,0.173936616071917,0.00010342382840392,0
"Virus","4","2A",5160,"S2A_781389795",781389795,1147,0.200959023539669,461,2.1998363060013,5.78318655493583,0.380384807770689,0.703659790248465,0.152637265474165,0.0657742585609724,0.172915051330398,0.000220386577795888,0
"Virus","4","2A",5161,"S2A_781481969",781481969,1147,0.207497820401046,476,-2.19752260581271,5.8093498828783,-0.378273412708261,0.705227494199613,0.1516707645145,-0.0651145860267659,0.172136300990799,0.000217946776350807,0
"Virus","4","2A",5162,"S2A_781666429",781666429,1147,0.198779424585876,456,-0.457497768461889,5.66403890324847,-0.0807723563126486,0.935622992685122,0.0288991140608594,-0.0142605581798394,0.176552459663805,9.93720660677361e-06,0
"Virus","4","2A",5163,"S2A_781962206",781962206,1147,0.172188317349608,395,0.66982599492974,5.34625110408177,0.125288914023948,0.900294828355112,0.0456152446053332,0.0234349101051936,0.187046956929598,2.39091482208898e-05,0
"Virus","4","2A",5164,"S2A_782011259",782011259,1147,0.199215344376635,457,-0.00807224201622636,5.60365520525311,-0.00144053153175076,0.998850622528985,0.000499455379682685,-0.000257069980037376,0.17845494830991,3.16070783171089e-09,0
"Virus","4","2A",5165,"S2A_782014287",782014287,1147,0.204010462074978,468,0.997158982011708,5.66000654111012,0.176176294986425,0.860155443353327,0.0654230579537051,0.0311265179124458,0.17667824104738,4.72752418770908e-05,0
"Virus","4","2A",5166,"S2A_782014312",782014312,1147,0.204010462074978,468,0.997158982011708,5.66000654111012,0.176176294986425,0.860155443353327,0.0654230579537051,0.0311265179124458,0.17667824104738,4.72752418770908e-05,0
"Virus","4","2A",5167,"S2A_782014321",782014321,1147,0.204010462074978,468,0.997158982011708,5.66000654111012,0.176176294986425,0.860155443353327,0.0654230579537051,0.0311265179124458,0.17667824104738,4.72752418770908e-05,0
"Virus","4","2A",5168,"S2A_783241150",783241150,1147,0.175239755884917,402,-0.527516212779099,5.44896092609451,-0.0968104231125752,0.922876946371717,0.0348562026300446,-0.0177667677242757,0.183521227911748,1.4275227922208e-05,0
"Virus","4","2A",5169,"S2A_783482363",783482363,1147,0.132519616390584,304,1.07679570690661,5.50175704162398,0.195718512969589,0.844830493390455,0.0732304190619116,0.0355738196886676,0.181760116347272,5.83448636738791e-05,0
"Virus","4","2A",5170,"S2A_783482405",783482405,1147,0.153007846556234,351,0.461586872371959,5.8173446559027,0.0793466606630568,0.936756893425008,0.0283731023276503,0.0136396698762804,0.171899734182902,9.58950351364244e-06,0
"Virus","4","2A",5171,"S2A_784042689",784042689,1147,0.196599825632084,451,1.93903706666825,5.55022485701381,0.349361893729025,0.726817637533797,0.138574542301454,0.0629455387357031,0.180172880516057,0.000185904490680143,0
"Virus","4","2A",5172,"S2A_784042691",784042691,1147,0.196599825632084,451,1.93903706666825,5.55022485701381,0.349361893729025,0.726817637533797,0.138574542301454,0.0629455387357031,0.180172880516057,0.000185904490680143,0
"Virus","4","2A",5173,"S2A_784133568",784133568,1147,0.140802092414996,323,-0.292064342090545,5.39992385028727,-0.0540867519965134,0.956866047172987,0.0191488553740542,-0.0100162064310659,0.185187796666207,4.4557479787867e-06,0
